trakt_id,title,year,director,actors,language,runtime,watchers,votes,comment_count,translations_count,genres,country,certification,rating_1_votes,rating_2_votes,rating_3_votes,rating_4_votes,rating_5_votes,rating_6_votes,rating_7_votes,rating_8_votes,rating_9_votes,rating_10_votes
4762,A Knight's Tale,2001,Brian Helgeland,"Heath Ledger, Rufus Sewell, Shannyn Sossamon",en,133.0,26593,7101,29,36,"action, adventure, drama, romance",us,PG-13,55,46,47,159,361,1262,1971,1692,577,930
2495,Scary Movie 2,2001,Keenen Ivory Wayans,"Anna Faris, Regina Hall, Marlon Wayans",en,82.0,37246,7753,23,38,comedy,ca,R,219,238,335,718,1295,1997,1390,766,241,553
696,Enemy at the Gates,2001,Jean-Jacques Annaud,"Jude Law, Joseph Fiennes, Rachel Weisz",en,131.0,22846,6697,16,39,"war, history",us,R,39,24,19,52,252,672,1761,2296,842,740
712,Planet of the Apes,2001,Tim Burton,"Mark Wahlberg, Tim Roth, Helena Bonham Carter",en,120.0,26841,6584,32,34,"science-fiction, action, adventure, thriller",us,PG-13,112,138,259,576,1031,1817,1456,662,170,363
2434,Blow,2001,Ted Demme,"Johnny Depp, Penélope Cruz, Franka Potente",en,124.0,19424,5880,18,36,"drama, crime",us,R,34,24,26,91,255,700,1558,1797,602,793
4977,Swordfish,2001,Dominic Sena,"John Travolta, Hugh Jackman, Halle Berry",en,99.0,20844,6037,21,32,"action, crime, thriller",us,R,56,169,99,275,400,1403,1648,1149,317,521
132,K-PAX,2001,Iain Softley,"Jeff Bridges, Kevin Spacey, Mary McCormack",en,120.0,14237,5017,16,29,"drama, science-fiction, mystery",us,PG-13,37,33,28,128,188,739,1324,1424,576,539
5277,Spy Kids,2001,Robert Rodriguez,"Alexa PenaVega, Daryl Sabara, Antonio Banderas",en,88.0,24715,5493,11,38,"action, adventure, comedy, family, science-fiction",us,PG,95,135,178,460,934,1523,1015,602,212,338
26096,Super Troopers,2001,Jay Chandrasekhar,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme",en,100.0,17445,4648,14,32,"comedy, crime, mystery",us,R,59,61,148,161,242,758,956,1034,356,873
4399,Jeepers Creepers,2001,Victor Salva,"Gina Philips, Justin Long, Jonathan Breck",en,90.0,17874,4690,30,30,horror,us,R,63,70,84,313,494,1324,1124,694,194,329
4686,Evolution,2001,Ivan Reitman,"David Duchovny, Julianne Moore, Orlando Jones",en,102.0,18073,4606,20,32,"comedy, science-fiction, action",us,PG-13,58,61,106,313,461,1276,1218,647,164,301
996,Spy Game,2001,Tony Scott,"Robert Redford, Brad Pitt, Catherine McCormack",en,126.0,14446,4270,11,33,"action, crime, thriller",us,R,34,19,20,65,155,821,1366,1066,283,441
1615,Jay and Silent Bob Strike Back,2001,Kevin Smith,"Jason Mewes, Kevin Smith, Ben Affleck",en,104.0,14432,4044,13,28,"comedy, adventure, action",us,R,44,72,50,161,299,894,938,796,210,579
6800,Shaolin Soccer,2001,Stephen Chow,"Stephen Chow, Richard Ng Man-Tat, Vicky Zhao",zh,113.0,14805,3902,8,30,"action, comedy",hk,PG,35,29,42,96,189,495,1141,1029,347,499
6493,Not Another Teen Movie,2001,Joel Gallen,"Chyler Leigh, Chris Evans, Jaime Pressly",en,89.0,16759,4096,23,32,comedy,us,R,86,107,196,345,594,1047,787,492,143,299
4668,Thir13en Ghosts,2001,Steve Beck,"Tony Shalhoub, Embeth Davidtz, Matthew Lillard",en,91.0,15797,4004,23,30,"horror, thriller",us,R,102,96,134,293,475,982,882,544,149,346
1401,Along Came a Spider,2001,Lee Tamahori,"Morgan Freeman, Monica Potter, Michael Wincott",en,104.0,12307,3834,13,35,"action, crime, mystery, thriller",us,R,25,41,83,122,224,1110,1053,716,130,329
5124,Shallow Hal,2001,"Bobby Farrelly, Peter Farrelly","Jack Black, Gwyneth Paltrow, Jason Alexander",en,114.0,16815,3874,13,29,"comedy, romance, fantasy, drama",us,PG-13,80,89,119,270,549,1135,896,412,122,202
5039,Serendipity,2001,Peter Chelsom,"John Cusack, Kate Beckinsale, Jeremy Piven",en,90.0,12147,3415,12,31,"comedy, romance",us,PG-13,32,39,35,104,224,729,897,739,193,423
611,From Hell,2001,"Albert Hughes, Allen Hughes","Johnny Depp, Heather Graham, Ian Holm",en,122.0,10945,3464,12,33,"horror, mystery, thriller",us,R,32,23,41,87,314,873,1117,597,149,231
5130,Rat Race,2001,Jerry Zucker,"Gloria Allred, Breckin Meyer, Cuba Gooding Jr.",en,112.0,12865,3496,14,31,"adventure, comedy",us,PG-13,32,41,58,233,317,889,938,553,144,289
5956,The One,2001,James Wong,"Jet Li, Carla Gugino, Delroy Lindo",en,87.0,13592,3456,13,32,"action, science-fiction, thriller",us,PG-13,84,54,70,195,371,973,842,506,101,260
6467,The Score,2001,Frank Oz,"Robert De Niro, Edward Norton, Marlon Brando",en,124.0,8778,3167,10,34,"action, crime, thriller, mystery, drama",de,R,25,21,16,52,165,755,1097,648,156,232
6098,I Am Sam,2001,Jessie Nelson,"Sean Penn, Michelle Pfeiffer, Dianne Wiest",en,132.0,9001,3019,10,31,drama,us,PG-13,29,38,58,59,98,321,704,877,347,488
210288,The Lord of the Rings: The Fellowship of the Ring (Extended),2001,Nieznany,"Elijah Wood, Ian McKellen, Viggo Mortensen",en,228.0,10482,2689,15,2,"adventure, fantasy, action",us,PG-13,15,3,3,6,15,26,124,348,725,1424
926,Y Tu Mamá También,2001,Alfonso Cuarón,"Maribel Verdú, Gael García Bernal, Diego Luna",es,106.0,8049,2960,12,28,"drama, romance",mx,NR,31,39,39,57,131,329,674,888,382,390
1462,Final Fantasy: The Spirits Within,2001,Hironobu Sakaguchi,"Ming-Na Wen, Donald Sutherland, Alec Baldwin",en,106.0,10045,2947,14,27,"action, adventure, fantasy, science-fiction, animation",us,PG-13,45,46,62,231,304,765,698,437,117,242
4001,Behind Enemy Lines,2001,John Moore,"Owen Wilson, Gene Hackman, Gabriel Macht",en,106.0,10600,2807,6,33,"action, drama, thriller, war",us,PG-13,35,27,77,92,196,807,786,488,94,205
1379,The Wedding Planner,2001,Adam Shankman,"Jennifer Lopez, Matthew McConaughey, Justin Chambers",en,103.0,9531,2908,5,33,"comedy, romance",us,PG-13,73,153,103,312,354,843,378,409,72,211
6398,Cowboy Bebop: The Movie,2001,Shinichiro Watanabe,"Koichi Yamadera, Unsho Ishizuka, Aoi Tada",ja,115.0,7620,2422,9,23,"action, science-fiction, anime",jp,R,20,10,7,12,36,233,479,818,429,378
1007,Ghost World,2001,Terry Zwigoff,"Thora Birch, Scarlett Johansson, Steve Buscemi",en,111.0,6079,2459,15,26,"comedy, drama",us,R,23,28,26,46,131,368,732,641,255,209
1449,The Last Castle,2001,Rod Lurie,"Robert Redford, James Gandolfini, Mark Ruffalo",en,131.0,7787,2431,17,30,"action, drama, thriller",us,R,17,16,17,49,121,364,759,611,197,280
4226,Ali,2001,Michael Mann,"Will Smith, Jamie Foxx, Jon Voight",en,157.0,8055,2454,4,30,drama,us,R,29,22,25,70,149,630,811,436,113,168
1509,Wet Hot American Summer,2001,David Wain,"Janeane Garofalo, David Hyde Pierce, Michael Showalter",en,97.0,8205,2472,9,18,comedy,us,R,40,46,95,145,210,581,478,450,147,280
3572,Brotherhood of the Wolf,2001,Christophe Gans,"Samuel Le Bihan, Vincent Cassel, Émilie Dequenne",fr,151.0,7571,2292,13,30,"action, adventure, history, horror",fr,R,30,26,30,71,148,421,734,502,137,193
5939,The Man Who Wasn't There,2001,"Joel Coen, Ethan Coen","Billy Bob Thornton, Frances McDormand, Michael Badalucco",en,116.0,4128,2069,7,31,"crime, drama",us,R,24,16,14,41,54,253,615,702,187,163
6358,Kate & Leopold,2001,James Mangold,"Meg Ryan, Hugh Jackman, Liev Schreiber",en,118.0,6658,2163,14,32,"comedy, fantasy, romance",us,PG-13,17,47,24,103,204,607,553,336,93,179
6131,Cats & Dogs,2001,Lawrence Guterman,"Jeff Goldblum, Elizabeth Perkins, Alexander Pollock",en,87.0,9432,2299,0,32,"comedy, family, action, adventure, fantasy",us,PG,54,86,133,253,529,594,301,151,46,152
6557,Jason X,2001,James Isaac,"Kane Hodder, Jeff Geddis, Lexa Doig",en,91.0,8122,2384,22,27,"horror, science-fiction",us,R,137,197,221,448,368,439,257,130,32,155
3468,The Mexican,2001,Gore Verbinski,"Brad Pitt, Julia Roberts, James Gandolfini",en,123.0,6728,2119,5,34,"action, comedy, crime, romance",us,R,23,31,29,137,251,712,545,226,59,106
5968,Dr. Dolittle 2,2001,Steve Carr,"Eddie Murphy, Kristen Wilson, Kyla Pratt",en,87.0,9328,2229,2,32,"comedy, fantasy, romance, family",us,PG,46,101,92,354,463,576,269,161,36,131
4164,How High,2001,Jesse Dylan,"Method Man, Redman, Obba Babatundé",en,93.0,8645,2020,4,28,comedy,us,R,42,82,54,116,186,455,435,277,95,278
6225,The Animal,2001,Luke Greenfield,"Rob Schneider, Colleen Haskell, John C. McGinley",en,83.0,7646,2220,2,30,"comedy, science-fiction",us,PG-13,77,157,193,305,405,516,243,158,26,140
960,The Devil's Backbone,2001,Guillermo del Toro,"Marisa Paredes, Eduardo Noriega, Federico Luppi",es,108.0,4287,1872,9,27,"drama, fantasy, horror, thriller",es,R,20,8,9,36,72,266,599,542,165,155
6104,Joe Dirt,2001,Dennie Gordon,"David Spade, Dennis Miller, Brittany Daniel",en,91.0,9477,2004,10,24,"adventure, comedy",us,PG-13,70,61,65,165,212,487,341,262,90,244
3058,Gosford Park,2001,Robert Altman,"Maggie Smith, Michael Gambon, Kristin Scott Thomas",en,137.0,5163,1911,13,28,"drama, mystery, thriller",us,R,28,32,20,75,127,392,526,466,108,137
6113,Session 9,2001,Brad Anderson,"Peter Mullan, David Caruso, Stephen Gevedon",en,100.0,5673,2007,16,22,"horror, mystery, drama",us,R,25,56,62,157,251,588,422,254,84,108
6023,Joy Ride,2001,John Dahl,"Steve Zahn, Paul Walker, Leelee Sobieski",en,97.0,6586,1930,10,27,"drama, mystery, thriller",us,R,24,18,21,62,147,558,604,282,74,140
6850,Sexy Beast,2001,Jonathan Glazer,"Ray Winstone, Ben Kingsley, Ian McShane",en,89.0,5278,1848,6,23,"crime, thriller, drama",gb,R,24,21,16,43,83,255,573,511,154,168
454,The Experiment,2001,Oliver Hirschbiegel,"Moritz Bleibtreu, Christian Berkel, Justus von Dohnányi",de,120.0,4208,1736,6,26,"drama, thriller",de,,14,7,5,20,67,176,511,601,195,140
1483,Kiss of the Dragon,2001,Chris Nahon,"Jet Li, Bridget Fonda, Tchéky Karyo",en,98.0,6257,1772,7,29,"action, crime, thriller",us,R,17,24,16,51,142,461,494,304,79,184
5073,Save the Last Dance,2001,Thomas Carter,"Julia Stiles, Sean Patrick Thomas, Kerry Washington",en,113.0,7089,1803,2,25,"drama, romance, family, music, musical",us,PG-13,17,40,28,116,153,484,420,308,67,170
1295,Sweet November,2001,Pat O'Connor,"Keanu Reeves, Charlize Theron, Jason Isaacs",en,119.0,5168,1721,6,27,"drama, romance",us,PG-13,37,28,19,83,93,372,449,332,126,182
7376,Osmosis Jones,2001,"Bobby Farrelly, Peter Farrelly","Chris Rock, Laurence Fishburne, David Hyde Pierce",en,95.0,6229,1709,4,23,"action, adventure, animation, comedy, family, science-fiction",us,PG,18,21,24,74,183,526,391,254,64,154
1188,The Piano Teacher,2001,Michael Haneke,"Isabelle Huppert, Annie Girardot, Benoît Magimel",fr,131.0,4543,1639,9,28,"drama, romance",fr,R,34,32,26,70,89,236,382,395,194,180
4968,Ichi the Killer,2001,Takashi Miike,"Tadanobu Asano, Nao Omori, Shinya Tsukamoto",ja,129.0,4017,1631,14,22,"action, crime, horror",jp,,18,23,34,52,78,289,435,396,141,165
5241,Ghosts of Mars,2001,John Carpenter,"Natasha Henstridge, Ice Cube, Pam Grier",en,98.0,6354,1874,16,30,"action, horror, science-fiction",us,R,73,114,122,289,379,446,231,115,25,80
